법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체 평균연령,남자 평균연령,여자 평균연령
4615034021,2023-01-31,전라남도,순천시,월등면,대평리,63.6,61,65.8
4615034022,2023-01-31,전라남도,순천시,월등면,농선리,60.5,59.5,61.7
4615034023,2023-01-31,전라남도,순천시,월등면,월용리,63.5,58.3,67.6
4615034024,2023-01-31,전라남도,순천시,월등면,신월리,64.4,61.6,67.2
4615034025,2023-01-31,전라남도,순천시,월등면,운월리,60,55.7,63.7
4615034026,2023-01-31,전라남도,순천시,월등면,갈평리,62.7,59.2,66.2
4615034027,2023-01-31,전라남도,순천시,월등면,송천리,60,59.4,60.7
4615034028,2023-01-31,전라남도,순천시,월등면,망용리,62.1,58.5,64.8
4615034029,2023-01-31,전라남도,순천시,월등면,계월리,58.4,57.4,59.5
4615034030,2023-01-31,전라남도,순천시,월등면,월림리,61,59.3,62.4
4615035021,2023-01-31,전라남도,순천시,주암면,행정리,68.4,63,72.9
4615035022,2023-01-31,전라남도,순천시,주암면,갈마리,66.2,62.7,70.2
4615035023,2023-01-31,전라남도,순천시,주암면,주암리,64.3,59.4,68.7
4615035024,2023-01-31,전라남도,순천시,주암면,오산리,68.6,65.4,71.5
4615035025,2023-01-31,전라남도,순천시,주암면,창촌리,58,54.3,61.6
4615035026,2023-01-31,전라남도,순천시,주암면,복다리,63.1,56.1,70.5
4615035028,2023-01-31,전라남도,순천시,주암면,요곡리,65.9,63.5,68.9
4615035029,2023-01-31,전라남도,순천시,주암면,구산리,60.8,55.9,66.2
4615035030,2023-01-31,전라남도,순천시,주암면,죽림리,63.9,61.3,67.1
4615035031,2023-01-31,전라남도,순천시,주암면,고산리,60.9,59.9,62
4615035032,2023-01-31,전라남도,순천시,주암면,대광리,65.5,59.9,73.8
4615035033,2023-01-31,전라남도,순천시,주암면,광천리,59.3,57.8,60.9
4615035034,2023-01-31,전라남도,순천시,주암면,비룡리,59.5,61.6,57.4
4615035035,2023-01-31,전라남도,순천시,주암면,한곡리,59.1,55.3,62.7
4615035036,2023-01-31,전라남도,순천시,주암면,어왕리,66.4,62.2,71.1
4615035037,2023-01-31,전라남도,순천시,주암면,백록리,60.8,56.1,65
4615035038,2023-01-31,전라남도,순천시,주암면,대구리,67.1,64.5,69.7
4615035039,2023-01-31,전라남도,순천시,주암면,궁각리,58.7,56.8,60.5
4615035040,2023-01-31,전라남도,순천시,주암면,운룡리,61.3,58.4,64
4615035041,2023-01-31,전라남도,순천시,주암면,문길리,67,65.1,68.6
4615036021,2023-01-31,전라남도,순천시,송광면,오봉리,67.6,59.7,73.7
4615036022,2023-01-31,전라남도,순천시,송광면,신흥리,65.4,65.5,65.3
4615036023,2023-01-31,전라남도,순천시,송광면,신평리,59.1,55.8,66.6
4615036025,2023-01-31,전라남도,순천시,송광면,삼청리,66.6,62.4,71.9
4615036026,2023-01-31,전라남도,순천시,송광면,후곡리,67.5,63.5,70.1
4615036027,2023-01-31,전라남도,순천시,송광면,월산리,67.4,66.3,68.7
4615036029,2023-01-31,전라남도,순천시,송광면,우산리,65.1,63.8,67.5
4615036030,2023-01-31,전라남도,순천시,송광면,덕산리,70.3,66.2,74.6
4615036031,2023-01-31,전라남도,순천시,송광면,봉산리,65.7,62.4,68.4
4615036032,2023-01-31,전라남도,순천시,송광면,이읍리,64.4,60.7,67.7
4615036033,2023-01-31,전라남도,순천시,송광면,장안리,63.7,60.7,66.4
4615036034,2023-01-31,전라남도,순천시,송광면,구룡리,63,58.8,67.6
4615036035,2023-01-31,전라남도,순천시,송광면,대흥리,63.9,56.7,70.3
4615037021,2023-01-31,전라남도,순천시,외서면,신덕리,62.9,57.7,67.6
4615037022,2023-01-31,전라남도,순천시,외서면,쌍율리,64.6,58.6,70.4
4615037023,2023-01-31,전라남도,순천시,외서면,금성리,67.3,60.2,74.1
4615037024,2023-01-31,전라남도,순천시,외서면,월암리,65.7,59.2,71.5
4615037025,2023-01-31,전라남도,순천시,외서면,도신리,55.7,53.1,58.5
4615037026,2023-01-31,전라남도,순천시,외서면,반용리,64.2,64,64.4
4615037027,2023-01-31,전라남도,순천시,외서면,화전리,64.8,60.1,69.3
4615037028,2023-01-31,전라남도,순천시,외서면,장산리,60.7,60.1,61.4
4615038021,2023-01-31,전라남도,순천시,낙안면,동내리,57.3,54.7,59.6
4615038022,2023-01-31,전라남도,순천시,낙안면,남내리,63.3,60.7,66.1
4615038023,2023-01-31,전라남도,순천시,낙안면,서내리,51.6,44.6,58.3
4615038024,2023-01-31,전라남도,순천시,낙안면,성북리,52.9,50,56.1
4615038025,2023-01-31,전라남도,순천시,낙안면,상송리,59.9,61.6,58
4615038026,2023-01-31,전라남도,순천시,낙안면,하송리,64.3,60.2,68.2
4615038027,2023-01-31,전라남도,순천시,낙안면,검암리,60.1,58.8,61.2
4615038028,2023-01-31,전라남도,순천시,낙안면,옥산리,63.7,65.9,62.2
4615038029,2023-01-31,전라남도,순천시,낙안면,평촌리,62.1,63.8,60.8
4615038030,2023-01-31,전라남도,순천시,낙안면,교촌리,56.4,52.7,60.5
4615038031,2023-01-31,전라남도,순천시,낙안면,신기리,59.4,57.3,61.3
4615038032,2023-01-31,전라남도,순천시,낙안면,이곡리,60.4,57.8,63.2
4615038033,2023-01-31,전라남도,순천시,낙안면,용능리,62.3,57.6,66.9
4615038034,2023-01-31,전라남도,순천시,낙안면,내운리,59.7,56.4,62.4
4615038035,2023-01-31,전라남도,순천시,낙안면,창녕리,63.5,59.8,67.9
4615038036,2023-01-31,전라남도,순천시,낙안면,금산리,63.2,59.2,67.1
4615038037,2023-01-31,전라남도,순천시,낙안면,평사리,68.8,64.5,72.4
4615038038,2023-01-31,전라남도,순천시,낙안면,목촌리,61.6,62,61.2
4615038039,2023-01-31,전라남도,순천시,낙안면,석흥리,66.1,62.3,69.8
4615039021,2023-01-31,전라남도,순천시,별량면,봉림리,56.8,53.3,60.5
4615039022,2023-01-31,전라남도,순천시,별량면,운천리,52.3,50.2,54.3
4615039023,2023-01-31,전라남도,순천시,별량면,송학리,59.3,57.3,61.2
4615039024,2023-01-31,전라남도,순천시,별량면,덕정리,60.2,56.7,63.3
4615039025,2023-01-31,전라남도,순천시,별량면,우산리,60.2,58.1,62.4
4615039026,2023-01-31,전라남도,순천시,별량면,쌍림리,62.2,58.9,65.6
4615039027,2023-01-31,전라남도,순천시,별량면,학산리,59.7,54.1,66.3
4615039028,2023-01-31,전라남도,순천시,별량면,대곡리,60.1,59,61.3
4615039029,2023-01-31,전라남도,순천시,별량면,무풍리,61,56.4,65.3
4615039030,2023-01-31,전라남도,순천시,별량면,마산리,60.3,56.4,64.2
4615039031,2023-01-31,전라남도,순천시,별량면,동송리,57.9,56,59.9
4615039032,2023-01-31,전라남도,순천시,별량면,원창리,60.5,57.6,62.7
4615039033,2023-01-31,전라남도,순천시,별량면,두고리,59.1,57.3,61.1
4615039034,2023-01-31,전라남도,순천시,별량면,구룡리,60.4,57.6,63.3
4615039035,2023-01-31,전라남도,순천시,별량면,송기리,57.8,56.7,58.6
4615039036,2023-01-31,전라남도,순천시,별량면,죽산리,55.9,53.9,58
4615039037,2023-01-31,전라남도,순천시,별량면,금치리,60.9,57.5,63.9
4615039038,2023-01-31,전라남도,순천시,별량면,대룡리,62.6,58.8,65.9
4615040021,2023-01-31,전라남도,순천시,상사면,흘산리,54.2,50.8,58.1
4615040022,2023-01-31,전라남도,순천시,상사면,응령리,54.2,49.4,59.3
4615040023,2023-01-31,전라남도,순천시,상사면,용계리,60.7,58.9,62.8
4615040024,2023-01-31,전라남도,순천시,상사면,도월리,54.3,53.5,54.9
4615040025,2023-01-31,전라남도,순천시,상사면,봉래리,70.3,64.9,75.5
4615040026,2023-01-31,전라남도,순천시,상사면,쌍지리,61.2,58.8,63.8
4615040027,2023-01-31,전라남도,순천시,상사면,초곡리,64.9,60.3,70.5
4615040028,2023-01-31,전라남도,순천시,상사면,용암리,59.6,59.8,59.5
4615040029,2023-01-31,전라남도,순천시,상사면,비촌리,54.2,51.7,56.7
4615040030,2023-01-31,전라남도,순천시,상사면,오곡리,59.1,56.8,61.3
4615040031,2023-01-31,전라남도,순천시,상사면,마륜리,53.7,52.4,55.1
4617010100,2023-01-31,전라남도,나주시,토계동,토계동,57.8,54.2,61.4
4617010200,2023-01-31,전라남도,나주시,송월동,송월동,42.2,40.6,43.8
4617010300,2023-01-31,전라남도,나주시,안창동,안창동,63.1,59.5,67.6
4617010400,2023-01-31,전라남도,나주시,삼영동,삼영동,49.1,46.9,51.2
4617010500,2023-01-31,전라남도,나주시,교동,교동,54.3,54.2,54.4
4617010600,2023-01-31,전라남도,나주시,서내동,서내동,55.5,52.6,58.2
4617010700,2023-01-31,전라남도,나주시,산정동,산정동,54.3,49.2,60.5
4617010800,2023-01-31,전라남도,나주시,경현동,경현동,49.2,46.9,52.3
4617010900,2023-01-31,전라남도,나주시,보산동,보산동,46.2,44.6,48.1
4617011000,2023-01-31,전라남도,나주시,금계동,금계동,54.5,53.1,55.8
4617011100,2023-01-31,전라남도,나주시,금성동,금성동,53.7,53.8,53.6
4617011200,2023-01-31,전라남도,나주시,남내동,남내동,51.2,48,54.7
4617011300,2023-01-31,전라남도,나주시,과원동,과원동,53.2,49.1,58.6
4617011400,2023-01-31,전라남도,나주시,성북동,성북동,53.2,50.1,56.2
4617011500,2023-01-31,전라남도,나주시,중앙동,중앙동,56.1,54.2,58.1
4617011600,2023-01-31,전라남도,나주시,대호동,대호동,40.6,39,42.3
4617011700,2023-01-31,전라남도,나주시,송촌동,송촌동,57.4,55.9,59.2
4617011800,2023-01-31,전라남도,나주시,석현동,석현동,57,55.5,58.5
4617011900,2023-01-31,전라남도,나주시,청동,청동,55.6,53.6,57.6
4617012000,2023-01-31,전라남도,나주시,남외동,남외동,53.1,50.4,55.9
4617012100,2023-01-31,전라남도,나주시,죽림동,죽림동,50.8,47.4,53.9
4617012200,2023-01-31,전라남도,나주시,삼도동,삼도동,56,50.1,62.3
4617012300,2023-01-31,전라남도,나주시,영산동,영산동,59.9,57.6,62.1
4617012400,2023-01-31,전라남도,나주시,용산동,용산동,54.3,52.1,56.6
4617012500,2023-01-31,전라남도,나주시,관정동,관정동,60.1,54.7,65.7
4617012600,2023-01-31,전라남도,나주시,평산동,평산동,60.7,59.3,62.3
4617012700,2023-01-31,전라남도,나주시,부덕동,부덕동,61.8,59,65
4617012800,2023-01-31,전라남도,나주시,이창동,이창동,49.5,47.7,51.5
4617012900,2023-01-31,전라남도,나주시,대기동,대기동,62.9,58,68.1
4617013000,2023-01-31,전라남도,나주시,운곡동,운곡동,57,54.9,59.4
4617013100,2023-01-31,전라남도,나주시,동수동,동수동,58.6,54.8,63.1
4617013200,2023-01-31,전라남도,나주시,오량동,오량동,62.9,60.6,65.1
4617013300,2023-01-31,전라남도,나주시,진포동,진포동,60.5,63.2,57.5
4617013400,2023-01-31,전라남도,나주시,빛가람동,빛가람동,33.9,33.7,34.1
4617025000,2023-01-31,전라남도,나주시,남평읍,남평읍,58,57.5,58.5
4617025021,2023-01-31,전라남도,나주시,남평읍,남평리,53.3,51.3,55.2
4617025022,2023-01-31,전라남도,나주시,남평읍,대교리,52.8,51.3,54.4
4617025023,2023-01-31,전라남도,나주시,남평읍,동사리,39.2,38.4,40
4617025024,2023-01-31,전라남도,나주시,남평읍,교촌리,54.3,54,54.6
4617025025,2023-01-31,전라남도,나주시,남평읍,교원리,52,50.7,53.4
4617025026,2023-01-31,전라남도,나주시,남평읍,서산리,54.5,53.1,55.9
4617025027,2023-01-31,전라남도,나주시,남평읍,오계리,61.1,57.4,64.2
4617025028,2023-01-31,전라남도,나주시,남평읍,상곡리,63.6,57.9,70.2
4617025029,2023-01-31,전라남도,나주시,남평읍,우산리,61.9,57.6,66.4
4617025030,2023-01-31,전라남도,나주시,남평읍,남석리,58.9,54.5,64
4617025031,2023-01-31,전라남도,나주시,남평읍,풍림리,59.6,56.4,64
4617025032,2023-01-31,전라남도,나주시,남평읍,노동리,63.1,60.8,66.1
4617025033,2023-01-31,전라남도,나주시,남평읍,광촌리,62.3,60.7,63.9
4617025034,2023-01-31,전라남도,나주시,남평읍,수원리,57.3,55.4,59
4617025035,2023-01-31,전라남도,나주시,남평읍,광이리,57.7,54.9,60.6
4617025036,2023-01-31,전라남도,나주시,남평읍,평산리,60.2,56.2,64.5
4617031021,2023-01-31,전라남도,나주시,세지면,오봉리,55.2,51.6,59.3
4617031022,2023-01-31,전라남도,나주시,세지면,대산리,60.8,55.9,66.5
4617031023,2023-01-31,전라남도,나주시,세지면,내정리,62.3,58.7,66.4
4617031024,2023-01-31,전라남도,나주시,세지면,동곡리,60.5,55.8,65.3
4617031025,2023-01-31,전라남도,나주시,세지면,죽동리,58.9,57.3,60.3
4617031026,2023-01-31,전라남도,나주시,세지면,송제리,58.1,55.6,60.8
4617031027,2023-01-31,전라남도,나주시,세지면,교산리,58.3,57.1,59.6
4617031028,2023-01-31,전라남도,나주시,세지면,벽산리,61.2,55.7,66.6
4617031029,2023-01-31,전라남도,나주시,세지면,성산리,65.3,61.9,68.7
4617032021,2023-01-31,전라남도,나주시,왕곡면,덕산리,56.1,52,61.3
4617032022,2023-01-31,전라남도,나주시,왕곡면,본양리,57.9,58.1,57.6
4617032023,2023-01-31,전라남도,나주시,왕곡면,옥곡리,60.3,58.1,62.6
4617032024,2023-01-31,전라남도,나주시,왕곡면,송죽리,60.5,56.3,64.9
4617032025,2023-01-31,전라남도,나주시,왕곡면,신포리,57.1,53.8,61.1
4617032026,2023-01-31,전라남도,나주시,왕곡면,월천리,55.5,54.7,56.5
4617032027,2023-01-31,전라남도,나주시,왕곡면,화정리,60.5,55.5,66.4
4617032028,2023-01-31,전라남도,나주시,왕곡면,행전리,58,56.2,60.3
4617032029,2023-01-31,전라남도,나주시,왕곡면,신원리,59.3,56,62.9
4617032030,2023-01-31,전라남도,나주시,왕곡면,신가리,64.2,61.7,66.6
4617032031,2023-01-31,전라남도,나주시,왕곡면,양산리,59.6,57,62.6
4617032032,2023-01-31,전라남도,나주시,왕곡면,장산리,60,54.8,65.1
4617033021,2023-01-31,전라남도,나주시,반남면,흥덕리,61.6,59.4,63.9
4617033022,2023-01-31,전라남도,나주시,반남면,석천리,63.4,60.2,66.6
4617033024,2023-01-31,전라남도,나주시,반남면,덕산리,59.9,53.8,66.9
4617033025,2023-01-31,전라남도,나주시,반남면,신촌리,65.1,59.8,70.5
4617033026,2023-01-31,전라남도,나주시,반남면,대안리,61.6,57.3,65.6
4617033027,2023-01-31,전라남도,나주시,반남면,청송리,60.7,57.5,63.9
4617033028,2023-01-31,전라남도,나주시,반남면,성계리,63.8,60.1,66.7
4617034021,2023-01-31,전라남도,나주시,공산면,금곡리,56.6,53.1,60.5
4617034022,2023-01-31,전라남도,나주시,공산면,남창리,57.9,54.3,62.2
4617034023,2023-01-31,전라남도,나주시,공산면,백사리,63.9,59.3,69.6
4617034024,2023-01-31,전라남도,나주시,공산면,신곡리,56.8,54.2,59.1
4617034025,2023-01-31,전라남도,나주시,공산면,중포리,60.9,58.2,63.6
4617034026,2023-01-31,전라남도,나주시,공산면,가송리,59,54.5,63.5
4617034027,2023-01-31,전라남도,나주시,공산면,동촌리,60.7,58.9,62.3
4617034028,2023-01-31,전라남도,나주시,공산면,화성리,60.5,57.3,63.7
4617034029,2023-01-31,전라남도,나주시,공산면,상방리,58.8,55.5,62.7
4617034030,2023-01-31,전라남도,나주시,공산면,복용리,57.5,51.1,64.4
4617035021,2023-01-31,전라남도,나주시,동강면,인동리,61,57.6,64
4617035022,2023-01-31,전라남도,나주시,동강면,월양리,57.9,55,61.5
4617035023,2023-01-31,전라남도,나주시,동강면,진천리,61.1,55.6,66.6
4617035024,2023-01-31,전라남도,나주시,동강면,대전리,65.3,61.3,68.5
4617035025,2023-01-31,전라남도,나주시,동강면,장동리,59.9,55.8,64.4
4617035026,2023-01-31,전라남도,나주시,동강면,옥정리,66.1,62.9,68.9
4617035027,2023-01-31,전라남도,나주시,동강면,곡천리,60.6,59.3,62
4617035028,2023-01-31,전라남도,나주시,동강면,대지리,61.1,57.8,64.8
4617035029,2023-01-31,전라남도,나주시,동강면,월송리,64,61,66.7
4617035030,2023-01-31,전라남도,나주시,동강면,양지리,64,61.8,65.9
4617035031,2023-01-31,전라남도,나주시,동강면,운산리,68.9,65,73
4617036021,2023-01-31,전라남도,나주시,다시면,영동리,59.6,56.7,62.2
4617036022,2023-01-31,전라남도,나주시,다시면,월태리,57.2,53.3,61.5
4617036023,2023-01-31,전라남도,나주시,다시면,가운리,61.9,62.1,61.8
4617036025,2023-01-31,전라남도,나주시,다시면,복암리,60.9,58.7,63
4617036026,2023-01-31,전라남도,나주시,다시면,가흥리,61.6,59.8,63.2
4617036027,2023-01-31,전라남도,나주시,다시면,신석리,59.9,58.6,61.2
4617036028,2023-01-31,전라남도,나주시,다시면,죽산리,64.4,60.6,67.7
4617036029,2023-01-31,전라남도,나주시,다시면,문동리,64.2,62,66.7
4617036030,2023-01-31,전라남도,나주시,다시면,동당리,61.4,58.5,64.5
4617036031,2023-01-31,전라남도,나주시,다시면,송촌리,61.2,57.4,65.6
4617036032,2023-01-31,전라남도,나주시,다시면,동곡리,60,57.3,63
4617036033,2023-01-31,전라남도,나주시,다시면,청정리,65.3,61.3,69.9
4617036034,2023-01-31,전라남도,나주시,다시면,운봉리,63.5,57.3,70
4617036035,2023-01-31,전라남도,나주시,다시면,신광리,59,55.3,62.9
4617036036,2023-01-31,전라남도,나주시,다시면,회진리,60,56.8,63
4617037021,2023-01-31,전라남도,나주시,문평면,안곡리,62.1,59,65.1
4617037022,2023-01-31,전라남도,나주시,문평면,송산리,60.8,56.6,64.8
4617037023,2023-01-31,전라남도,나주시,문평면,북동리,61.3,55.3,67.6
4617037024,2023-01-31,전라남도,나주시,문평면,동원리,64.3,62.5,66.1
4617037025,2023-01-31,전라남도,나주시,문평면,대도리,61.2,56.7,65.8
4617037026,2023-01-31,전라남도,나주시,문평면,계로리,59,55,63.4
4617037027,2023-01-31,전라남도,나주시,문평면,학교리,65,62.5,67.4
